CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017"
442,Luxembourg,...,...,...,...,...,57,...,...,...,60.79999924,...,...,...,...,...,...,...,...,...,47,48,46,45,43,46,45,44,...,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,
450,Madagascar,...,...,...,...,...,...,...,...,...,...,14970,...,...,...,...,...,...,17662.59961,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,22,,,,,,,,,,,,,,,,,
454,Malawi,21.20999908,...,...,...,...,22.77000046,22.28000069,23.10000038,23.88999939,25.04999924,24.94000053,25.65999985,26.55999947,27.96999931,30.88999939,39.86999893,65.1309967,65.22786713,66.56552124,70.2485733,73.42237854,79.63317871,79.39340973,76.35877991,75.38417053,74.30279541,75.31027222,83.11045837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Malaysia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5276.75,5370.541504,5383.676758,5537.409668,5660.667969,5824.217773,6125.864258,6204.19043,6225.921875,6552.499512,6707.030762,,,,,,,,,,,,,,,,,,,,,,,23,23,23,23,23,
466,Mali,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,21273,...,...,...,5363.305176,6618.583008,6870.058105,7124.777832,8802.540039,23471.13281,25133.57617,20606.06836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Malta,...,...,...,...,...,39,21.5,20.39999962,18.29999924,18.79999924,...,36,35,32,32,32,33,37,36,32,41,38,40,46,45,42,42,43,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474,Martinique,...,...,...,...,...,...,...,73.04000092,...,...,...,...,...,...,...,50.1269989,56.49700165,59.02899933,58.06800079,55.11000061,59.68999863,52.43902206,56.47392654,53.99672699,57.21660614,59.94815445,...,...,,,,,,,,,,,,,,,,,,24,,,,,,,,,,
480,Mauritius,621,...,...,...,...,650,630,620,639,516,677,677,726,725,725,691,682,630,616,632,637,571,582,608,620,612,620,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Mexico,...,...,...,...,73641,73672,...,70518,79355,78593,70427.67969,68829.64844,72650.78125,74687.34375,75433.17969,76508.42188,77322.04688,78949.5625,79752.28125,80587,80213.45313,81588.14844,82733.71094,81651.19531,84928.80469,85664.25,86576.75,...,,,,,,,,,,,,25,,,,,,,,,,,,,,,,
492,Monaco,0.860000014,...,...,...,...,1.813212991,2.460000038,1.929999948,1.789999962,1.681105018,2.016366959,2.327685118,1.832609057,1.779371977,1.665372968,1.333403945,1.549999952,1.070000052,1.610000014,2.49000001,2.589999914,2.279999971,1.580000043,2.596999884,2.562000036,1.975999951,0.994000018,0.939999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
